source,provider,tweet_raw,tweet_processed,pos_count,neg_count,label
playstore,xl,Semakin Lama Semakin Mahal Aja Beli Kuota didalam Aplikasi seharusnya sering ada promo/ kuota agak lebih murah jadi pengguna itu puas selalu beli paket data didalam Aplikasi,mahal beli kuota dalam aplikasi promo kuota murah guna puas beli paket data dalam aplikasi,7,6,1
playstore,xl,"harga paket mahal, jaringan naik turun pula provider nggak jelas",harga paket mahal jaring turun provider nggak,3,1,1
playstore,xl,sebenarnya ini XL bagus tetapi saat saya beli qouta 5g lag parah njir,xl bagus beli qouta lag parah njir,1,2,0
playstore,xl,pulsalaternya kok cuma dapet 4rb aja dikit banget,pulsalaternya dapet rb dikit,1,1,0
playstore,xl,"main game ml jd putus"" koneksinya di hospot dr hp lain pke kartu merah lancar jaya, gw kirain server dr ml nya rupanya dr xlnya yg lemot",main game ml putus koneksi hospot dr hp pke kartu merah lancar jaya kirain server dr ml dr xlnya lot,3,1,1
playstore,xl,kartu gak guna baik Telkom dari pada lu kalo mau apa apa lag terus sinyal nya tapi pas gw gak ada kuota dia lancar apa masalah kalian sama gw,kartu telkom lag sinyal pas kuota lancar,2,1,1
playstore,xl,kenapa xl jaringannya makin lemot daerah penggilingan,xl jaring lot daerah giling,1,1,0
playstore,xl,"layanan call centernya internet masih lbh mudah di akses ketika masih menjadi FIRST MEDIA... dulu ketika masih FM, ada trouble, tinggal call/by aplikasi, tehnisi langsung datang. skrg sudah di akusisi XL Satu,,,eh call centernya makin nyungsep... di wa jarang respon, ada kendala tidak fast respon. ampun dah xl satu",layan call centernya internet lbh mudah akses first media fm trouble tinggal call by aplikasi tehnisi langsung skrg akusisi xl eh call centernya nyungsep wa jarang respon kendala fast respon ampun dah xl,5,3,1
playstore,xl,fitur pulsa later bantu bngt pas gk punya uang,fitur pulsa later bantu pas uang,1,1,0
playstore,xl,"Apk gak jelas, sering eror masa mau beli paket selalu mental mulu",apk eror beli paket mental mulu,1,1,0
playstore,xl,"sinyal paling lelet dari semua operator, nyesel gua pkek kartu XL",sinyal lelet operator nyesel gua pkek kartu xl,0,3,0
playstore,xl,"pelayanan jelek, bales nya lama",layan jelek bales,0,2,0
playstore,xl,"Tolong Tambahkan WIDGET untuk menampilkan sisa Kuota & Pulsa, karna myxl sering maintenance, jadi adanya Widget tentu sangat membantu🙏",tolong tambah widget tampil sisa kuota pulsa myxl maintenance widget bantu,1,3,0
playstore,xl,"kalo mau bangkrut, bangkrut aja si. di kampung ngeleg, di kota ngeleg, pagi ngeleg, siang ngeleg, sore ngeleg, malem ngeleg, subuh, ngeleg, 2 tahun ini XL lancarnya ga full 1 hari/ 1minggu , paling 2x main ML abis itu udah lag lagi. tiap bulan selalu rugi. beli paket bulanan 100gb lebih. kepake ga ada 10 gb mentok 3gb itu juga lancar cuma whatsapp buka vidio gambar, mudah mudahan bangkrut cepet",bangkrut bangkrut si kampung lambat kota lambat pagi lambat siang lambat sore lambat malem lambat subuh lambat xl lancar full minggu x main ml abis lag rugi beli paket bulan gb kepake gb mentok gb lancar whatsapp buka vidio gambar mudah mudah bangkrut cepet,6,15,0
playstore,xl,"Manis di awal doang ,bnyak bnget gangguan nya ,Skrang aja gangguan gak bisa login game .",manis doang bnyak bnget ganggu skrang ganggu login game,1,2,0
playstore,xl,"beli kuota paki duit nyari jerih payah kok malah gak bisa dipakai cuma tulisan aja kuota berhasil tolong ,pengalaman buruk itu semoga tidak kalian rasakan",beli kuota paki duit nyari jerih payah pakai tulis kuota hasil tolong alam buruk moga rasa,2,6,0
playstore,xl,makin lemot aja ya jaringannya,lot jaring,1,1,0
playstore,xl,wa care ga dijawab2,wa care,1,0,1
playstore,xl,buat main ml aja ngeleg nya gk ngotak mikir baru beli lo padahal,main ml lambat ngotak mikir beli,0,1,0
playstore,xl,Kualitas jaringan XL 90 persen buruk mending ganti ke Telkomsel atau Mtri di sana jauh lebih bagus ayo ganti ke kartu selain XL dijamin puas!,kualitas jaring xl persen buruk mending ganti telkomsel mtri bagus ayo ganti kartu xl jamin puas,7,2,1
playstore,xl,sudah 4 hari mulai tgl 19 mei-23 mei sinyal down,tgl mei mei sinyal down,0,1,0
playstore,xl,"sinyal makin jelek aja,,katanya 5G tercepat....sangat buruk,,,buruk sekali..!!!!",sinyal jelek cepat buruk buruk,1,3,0
playstore,xl,"internet lambat, tolong di perbaiki",internet lambat tolong baik,1,1,0
playstore,xl,sekarang buat beli paket data di app sering gangguan kadang juga kepotong pulsanya bikin susah sekarang pakek app,beli paket data app ganggu kadang potong pulsa bikin susah pakek app,2,5,0
playstore,xl,sinyalnya ko makin jelek ya.... udah lama pake XL tapi makin ke sini makin jelek banget sinyalnya.... mudah mudahan cepat d perbaiki,sinyal ko jelek pake xl jelek sinyal mudah mudah cepat d baik,4,2,1
playstore,xl,"Saya kecewa dengan xl, katanya kalau mau komplain bisa lewat aplikasi/pakai Facebook nyatanya ga jelas responnya dan yang di aplikasi ga bisa, belum lagi harga paket semakin ga masuk akal, tiba2 bekurang tidak sesuai dengan yang tertera, level cepet banget turun, bonus juga tidak sesuai tulisannya misal dapat 1,5 gb ternyata 500 GB, di evaluasi berulang kali ga ada perubahan. HADEH !!!",kecewa xl komplain aplikasi pakai facebook responnya aplikasi harga paket masuk akal bekurang sesuai tera level cepet turun bonus sesuai tulis gb gb evaluasi ulang kali ubah hadeh,6,6,0
playstore,xl,"apa penting nya ini update kalo masalah di pembelian paket selalu gagal dan eror terus, dari semalam nungguin sampe sekarang pagi selalu eror",update beli paket gagal eror malam nungguin sampe pagi eror,1,4,0
playstore,xl,"Ya Allah knpa ya Skrg XL sinyal nya parah bngt, ngak ada sma skli",allah knpa skrg xl sinyal parah ngak sma skli,1,1,0
playstore,xl,"benerin jaringannya min gw mau buka yt gabisa, itaiyo itaiyo😭😭😭😭 tumben tumben nan banget jaringannya, apa emang belakangan ini lagi down min? moga cepet benerin min",baik jaring min buka yt gabisa itaiyo itaiyo tumben tumben nan jaring emang down min moga cepet baik min,6,3,1
playstore,xl,susah sekali cek sisa kuota mau pake myxl atau manual,susah cek sisa kuota pake myxl manual,0,4,0
playstore,xl,aplikasi nya bagus tapi masih banyak bug mohon utuk di perbaiki soalnya ini sangat mengganggu contohnya saya mau mengambil paket sircel pasti terjadi eror mohon untuk di perbaiki,aplikasi bagus bug mohon utuk baik ganggu contoh ambil paket sircel eror mohon baik,4,4,0
playstore,xl,"masa mau beli kuota di aplikasi malah di suruh update dulu, padahal udah di update, makin lama makin burik aplikasinya",beli kuota aplikasi suruh update update burik aplikasi,0,4,0
playstore,xl,"lelet, error mulu",lelet error mulu,0,2,0
playstore,xl,sudah 2026 pun jaringan tetap buruk.,jaring buruk,1,1,0
playstore,xl,aplikasi basong. tetu wah,aplikasi basong tetu,0,1,0
playstore,xl,"FIRST MEDIA SEMENJAK DIBELI XL, JADI PLENGER ANJ, GAADA BALESAN APAPUN .",first media semenjak beli xl plenger anj gaada balesan apa,0,2,0
playstore,xl,masa paket saya tiba-tiba hangus,paket hangus,1,1,0
playstore,xl,"makin Lama,, kok penukaran point ga ada yg sesuai dgn kebutuhan... bonus penukaran utk beli kuota utama sengaja di hilangkan.. semua bonusnya ga ada mutu... kita butuh kuota utama biar bisa di pakai di Mana Mana.. memang hidupmu mau pakai beli voucher game aja,, atau voucher dengerin music atau buat beli belanja online aja.. 👉orang Indonesia kebanyakan pekerja Dan butuh internet.. mampuss dah. 👎👎👎",tukar point sesuai butuh bonus tukar utk beli kuota utama sengaja hilang bonus mutu butuh kuota utama biar pakai hidup pakai beli voucher game voucher dengerin music beli belanja online orang indonesia banyak kerja butuh internet mampuss dah,9,8,1
playstore,xl,jelek jaringan ilang ilangan harga mahal,jelek jaring ilang ilangan harga mahal,2,3,0
playstore,xl,myXl mending GK sah buat kartu,myxl mending sah kartu,1,0,1
playstore,xl,"xl makin kacaw,sinyal kurang bagus,trus pas ngundang xl circle udh di undang mau ambil bonus yang 5gb gk bisa di ambil malah eror trus kan aneh 🤦",xl kacaw sinyal bagus trus pas ngundang xl circle undang ambil bonus gb ambil eror trus aneh,4,3,1
playstore,xl,SAMPAH!!!,sampah,0,1,0
playstore,xl,selalu yang terbaik,baik,1,0,1
playstore,xl,BUKA APLIKASI SAJA SUSAH BANGET,buka aplikasi susah,0,2,0
playstore,xl,intinya bikin sebel kalau beli paket data lewat aplikasi ini,inti bikin sebel beli paket data aplikasi,1,3,0
playstore,xl,kartu dataku yang harus nya masuk di area 4 malah masuk di area 1 secara tiba2 padahal sebelum2nya aman saja,kartu data masuk area masuk area aman,0,3,0
playstore,xl,"kecewa beli paket disini gabisa di pake internet guys, udah coba hub XL center hasil nya sama aja. ngeliat di platform TT banyak yg komplain terkait beli paket tetapi tidak bisa di pake internet",kecewa beli paket gabisa pake internet guys coba hub xl center hasil ngeliat platform tt komplain kait beli paket pake internet,5,3,1
playstore,xl,sumpah ini kartu XL gratisan nya aja banyak ini padam dikit ngellek mendung dikit ngellek gak hedehhh,sumpah kartu xl gratis padam dikit ngellek mendung dikit ngellek hedehhh,1,3,0
playstore,xl,"pelayanan sangat buruk,,dan jawabanya dengan sangat ringannya hanya cukup kata maaf,,,padahal saat keluhan sangat berbelit belit dan sangat merugikan konsumen,,tapi hanya jawab dengan kata maaf,,",layan buruk jawabanya ringan maaf keluh belit belit rugi konsumen maaf,0,4,0
playstore,xl,harga paket kuota nya mahal mahal,harga paket kuota mahal mahal,2,3,0
playstore,xl,"ngang ngong kartu sampah, paketan di beli tapi tidak masuk. aplikasi seluler sampah. rugi 50rb tapi tidak bisa dipakai dengan alasan tidak jelas. sampah jangan pakek xl kena tipu sekali rasanya",ngang ngong kartu sampah paket beli masuk aplikasi seluler sampah rugi rb pakai alas sampah pakek xl kena tipu,1,7,0
playstore,xl,"jangan beli XL sinyalnya ga ada, ngelag pula, kalah sama telkomsel,Tree, Xl ngelag parah",beli xl sinyal lambat kalah telkomsel tree xl lambat parah,0,4,0
playstore,xl,buruk semuanya.,buruk,0,1,0
playstore,xl,Tidak jelas kadang kuota baru isi hangus gak jelas,kadang kuota isi hangus,1,2,0
playstore,xl,"kenapa sekarang gak kayak dulu. jujur lebih nyaman yang dulu, lebih banyak pilihan menu, sekarang malah makin sedikit, nggak asik lagi, mana promo udah nggak lagi, harganya mahal-mahal. kenapa aku udah nggak dapat promo harga murah lagii siiih.",kayak jujur nyaman pilih menu nggak asik promo nggak harga mahal mahal nggak promo harga murah lagi siiih,7,5,1
playstore,xl,"jaringan jelek dan saat mengambil bonus, selalu bermasalah, tidak bisa di pakai",jaring jelek ambil bonus masalah pakai,2,3,0
playstore,xl,coba sistem nya dirubah agar tdk merugikan pengguna xl. sudah sering kecewa paket data sering hangus sia sia. kesel dan kecewa.,coba sistem rubah tdk rugi guna xl kecewa paket data hangus sia sia kesel kecewa,2,9,0
playstore,xl,"jaringan sering ghoib, pas awal isi oke banget udah pertengahan bulan jaringan kek taik ngambang timbul tenggelam. ilang jaringan nya 1/2 hari bisa dimaklumi mungkin ada kerusakan tapi ini sampe masa aktif kuota abis ga normal2 jaringan nya sampe 2 mingguan, pelanggan naik tensi nahan emosi dan kecewa. mreka enak ongkang2 kaki duit kita udh di Telen, cepet kalo nelen duit orang tp jaringan lambat. isi kuota ga pernah di bawah 100rb kek ga ada harga nya tuh duit 100 klo pake xl.",jaring ghoib pas isi oke tengah jaring kek taik ngambang timbul tenggelam ilang jaring maklum rusa sampe aktif kuota abis normal jaring sampe minggu langgan tensi nahan emosi kecewa mreka enak ongkang kaki duit telen cepet nelen duit orang jaring lambat isi kuota rb kek harga tuh duit pake xl,12,9,1
playstore,xl,"parah, semenjak first media diambil alih sama XL sinyal nya lelet banget, udah bayar wifi 340rb perbulan, terpaksa harus beli paket data lagi ,",parah semenjak first media ambil alih xl sinyal lelet bayar wifi rb bulan paksa beli paket data,1,6,0
playstore,xl,"Sinyal XL sekarang bener² ga tertolong, jelek x sekarang XL. Dulu perasaan XL bagus tapi makin kesini kok makin jelek bukannya semakin bagus ahk",sinyal xl bener tolong jelek x xl asa xl bagus kesini jelek bagus ahk,2,2,0
playstore,xl,akhir' ini xl makin jelek sinyalnya kadang sinyal hilang sendiri untuk maen game jadi susah harga juga makin naik tambah lagi pas hujan ngeleg parah tolong segera di perbaiki min,xl jelek sinyal kadang sinyal hilang maen game susah harga pas hujan lambat parah tolong baik min,6,5,1
playstore,xl,sekarang benerin sinyalnya. jangan pengen dikasih bintang 5 aja.,baik sinyal ken kasih bintang,1,0,1
playstore,xl,sinyal lemot banget...,sinyal lot,0,1,0
playstore,xl,jaringan no 1 Ter ngelag di dunia,jaring no ter lambat dunia,1,1,0
playstore,xl,"aplikasi jelek banget, selalu error padahal kuota masih banyak. katanya aja jaringan tercepat, tapi apa apa lelet. tolong lah di perbaiki, ini saya mau ngecek kuota aja susahnya minta ampun astaga. beli kuota selalu error, apa apa selalu error. tolong perbaiki jaringan sama aplikasinya, jelek banget ampun",aplikasi jelek error kuota jaring cepat lelet tolong baik ngecek kuota susah ampun astaga beli kuota error error tolong baik jaring aplikasi jelek ampun,5,12,0
playstore,xl,aplikasi jelek beli paket lewat aplikasi ini belum bisa masuk tapi pulsa sdah kurang terus aplikasi GK jelas,aplikasi jelek beli paket aplikasi masuk pulsa sdah aplikasi,1,6,0
playstore,xl,suka gabisa masuk tanpa alasan,suka gabisa masuk alas,0,1,0
playstore,xl,"INI KENAPA AKHIR² INI SINYAL XL SUKA ILANG²AN TERUS ? PAKETAN ADA TAPI SINGAL SULIT BANGET PADAHAL DI KOTA, TOLONG PERBAIKI XL JARINGAN NYA .",sinyal xl suka ilang an paket singal sulit kota tolong baik xl jaring,3,3,0
playstore,xl,provider sampah kebanyakan gaada sinyal,provider sampah banyak gaada sinyal,0,2,0
playstore,xl,"signal xl makin jelek, dengan harga naik tapi signal parah",signal xl jelek harga signal parah,1,2,0
playstore,xl,"kartu dengan jaringan paling buruk,",kartu jaring buruk,1,1,0
playstore,xl,kuota ultra 5G bisa gak sih di pake di jaringan 4G mau beli takut salah mohon di jawab😮‍💨,kuota ultra pake jaring beli takut salah mohon,1,2,0
playstore,xl,jaringan buruk parah,jaring buruk parah,1,2,0
playstore,xl,"kuota mahal , sinyal makin ga jelas",kuota mahal sinyal,0,2,0
playstore,xl,"makin kesini jaringan nya bukan nya makain bagus malah makin jelek aje, gw beli kuota kaga murah",kesini jaring makain bagus jelek aje beli kuota kaga murah,3,2,1
playstore,xl,"gimana ini provider udah harga paketnya elit tapi jaringan sulit. kalah sama provider yang lain, bisa beri harga terjangkau tapi jaringan lebih baik",gimana provider harga paket elit jaring sulit kalah provider harga jangkau jaring,5,2,1
playstore,xl,"harga kuota semakin mahal kuota nya semakin sedikit masa berlakunya juga semakin berkurang,, saya pakai XL sudah lebih dari 5 tahun,, tolong kembalikan lagi harga nya seperti dulu, kuota jangan berkurang dan masa berlakunya 30 hari",harga kuota mahal kuota laku kurang pakai xl tolong kembali harga kuota kurang laku,2,6,0
playstore,xl,"jaringan ngelag anj,udah mah mahal ngelag lagi anj",jaring lambat anj mah mahal lambat anj,1,3,0
playstore,xl,nyesel terlanjur pake xl jaringan lemot keterlaluan .. iklanya aja bagus tapi kualitas buruk . .. ingin berkata kasar,nyesel lanjur pake xl jaring lot iklanya bagus kualitas buruk kasar,3,3,0
playstore,xl,paket makin mahal cuma 28 hari lgi,paket mahal lgi,1,1,0
playstore,xl,"eh abang axis lu 11/12 yak sama-sama gak bisa optimalin jaringan,capek juga liat apk sampah kayak lu cuma bisa bikin naik darah",eh abang axis yak optimalin jaring capek liat apk sampah kayak bikin darah,1,3,0
playstore,xl,paket akrab kok ngga bisa di ganti anggota lama ke anggota baru,paket akrab ngga ganti anggota anggota,2,3,0
playstore,xl,kualitas sinyal dan jaringan sangat BURUK,kualitas sinyal jaring buruk,2,1,1
playstore,xl,"aplikasi tidak bagus, loading terus dan layanan call center tidak responsif",aplikasi bagus loading layan call center responsif,1,1,0
playstore,xl,"susah aktivasi voucher, sudah seharian coba terus tapi tetap gabisa",susah aktivasi voucher hari coba gabisa,2,1,1
playstore,xl,lemot pol,lot pol,0,2,0
playstore,xl,kenapa tiba tiba nge lag si gblok ujan ama mati lampu engga tiba tiba bngt ilang asu,nge lag si gblok ujan ama mati lampu engga ilang asu,1,2,0
playstore,xl,XL tambah parah katanya 5G tapi kok sama kayak masih 2G...superrrrrr lemotttttttt padahal kuota paket data pake 5G..ampunnnn XL sekarang,xl parah kayak superrrrrr lemotttttttt kuota paket data pake ampunnnn xl,1,4,0
playstore,xl,KARTU TERBOBROK SINYAL NGELAG BILANG NYA 5G TERKENCANG DI INDONESIA TAPI APA? BUSUKKKKK. KUOTA MAHAL KUALITAS BUSUKKKKK,kartu bobrok sinyal lambat bilang kencang indonesia busukkkkk kuota mahal kualitas busukkkkk,1,4,0
playstore,xl,"error mulu mau top up game malah terjadi kesalahan trus,coba di menu game lain kek ml bisa giliran yg lain malah ngga bisa, tolong dong saya udah lama make myxl tapi tiap mau di pake error mulu, tolong perbaikannya,jadi menghambat pekerjaan saya kalo kek gini",error mulu top up game salah trus coba menu game kek ml gilir ngga tolong make myxl pake error mulu tolong baik hambat kerja kek gin,5,5,0
