"css-175oi2r href","css-9pa8cd src","css-1jxf684","r-4qtqp9 src","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","r-4qtqp9 src 2","css-1jxf684 9","css-1jxf684 10","r-4qtqp9 src 3","css-1jxf684 11","css-1jxf684 12","css-146c3p1 2","css-1jxf684 href 4","css-1jxf684 14","css-9pa8cd src 3","r-1p0dtai src"
"https://x.com/geminiurbae","https://pbs.twimg.com/profile_images/2051335830510374912/__8-lsNE_normal.jpg","dew.","","@geminiurbae","·","https://x.com/geminiurbae/status/2049157470946553979","Apr 28","few tweets au

sakha—tala","","","1","https://x.com/geminiurbae/status/2049157470946553979/analytics","14K","","112","Parody account","","","#dewtee","","","","",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2052738715806810453","6h","efek samping kelas ekonomet ketambahan uts hukum emg tewas sampai hari gelap ya njink","","","","https://x.com/economiys/status/2052738715806810453/analytics","16","","","","","","","","","","",""
"https://x.com/igotsan","https://pbs.twimg.com/profile_images/2052028234301403136/cvsnl4za_normal.jpg","pepi indosat","https://abs.twimg.com/emoji/v2/svg/1f345.svg","@igotsan","·","https://x.com/igotsan/status/2052741115632406986","6h","WOEEE BANGUNNN","","","","https://x.com/igotsan/status/2052741115632406986/analytics","10","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","",""
"https://x.com/Xsatset","https://pbs.twimg.com/profile_images/1967513009078849536/ULbzsKeT_normal.jpg","✿𝚒𝚌𝚒 ー langsung wa/tele aja yaa","https://abs.twimg.com/emoji/v2/svg/1f338.svg","@Xsatset","·","https://x.com/Xsatset/status/2052356587797569800","May 7","menerima cv convert pulsa","indosat","telkomsel tsel","1","https://x.com/Xsatset/status/2052356587797569800/analytics","383","https://abs.twimg.com/emoji/v2/svg/1f4a5.svg","","","https://abs.twimg.com/emoji/v2/svg/1f447-1f3fb.svg","","#zonauang","","","","",""
"https://x.com/IDNTimesJateng","https://pbs.twimg.com/profile_images/1965630861925384193/s2Z_ogiB_normal.jpg","IDN Times Jateng","","@IDNTimesJateng","·","https://x.com/IDNTimesJateng/status/2051957948130451853","May 6","RUPST","Indosat","2026: Rombak 3 Direksi, Bagi Dividen, dan 3 Strategi AI","","https://x.com/IDNTimesJateng/status/2051957948130451853/analytics","22","","","","","","","From jateng.idntimes.com","","RUPST Indosat 2026 dan 3 Strategi AI Perusahaan, Segini Devidennya","",""
"https://x.com/OposisiCerdas","https://pbs.twimg.com/profile_images/1238029886066851841/eqxRguVj_normal.jpg","OposisiCerdas.com","","@OposisiCerdas","·","https://x.com/OposisiCerdas/status/2051794673535172693","May 6","Perkuat Ekosistem Ketenagakerjaan, Kemnaker Teken MoU dengan Wadhwani dan","Indosat","","16","https://x.com/OposisiCerdas/status/2051794673535172693/analytics","219","","16","","","","","From oposisicerdas.com","","Perkuat Ekosistem Ketenagakerjaan, Kemnaker Teken MoU dengan Wadhwani dan Indosat","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051252988086509683","May 4","UDH ADAA KAH kok egk ajak me","GIF","","1","https://x.com/keedehara/status/2051252988086509683/analytics","82","","1","","","","","Replying to","https://x.com/arflecchino","@arflecchino","","https://video.twimg.com/tweet_video/HHeDtyWbwAAI2J4.mp4"
"https://x.com/mcmobami","https://pbs.twimg.com/profile_images/2009052711065681920/MhvSw2dZ_normal.png","lea indosat","","@mcmobami","·","https://x.com/mcmobami/status/2052687958235652420","9h","udah yapping nya?","","","","https://x.com/mcmobami/status/2052687958235652420/analytics","8","","","","","Lambe #RESIN6","","16h","","Quote","https://pbs.twimg.com/profile_images/2039707574904496129/v8vCRcfE_mini.jpg",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051252988086509683","May 4","UDH ADAA KAH kok egk ajak me","GIF","","1","https://x.com/keedehara/status/2051252988086509683/analytics","82","","1","","","","","Replying to","https://x.com/arflecchino","@arflecchino","","https://video.twimg.com/tweet_video/HHeDtyWbwAAI2J4.mp4"
"https://x.com/reoasy","https://pbs.twimg.com/profile_images/1967524716274696193/7zJAOwji_normal.jpg","kilaaaa indosat","","@reoasy","·","https://x.com/reoasy/status/2052759919401873731","4h","YAKINN DAH GABAKALAN CEREEE","0:01 / 0:39","#PerfectCrown","1","https://x.com/reoasy/status/2052759919401873731/analytics","162","","#PerfectCrownEp9","@wooseokfiles","","ᵕ̈","","5h","","Quote","https://pbs.twimg.com/profile_images/2010195331535998976/gA4Zc87W_mini.jpg","blob:https://x.com/42e35774-bb7e-4a1d-8181-6358a96d7cbb"
"https://x.com/kupu2film","https://pbs.twimg.com/profile_images/1973648764943679488/byV-gOdF_normal.jpg","Sobat Ceria Review","","@kupu2film","·","https://x.com/kupu2film/status/2051436535384551510","May 5","WiFi Rumah Anti Lemot, Serius?","pingstabil wifirumah reviewjujur modemterbaik gadgetviral","Info Harga & Pembelian :","1","https://x.com/kupu2film/status/2051436535384551510/analytics","11","https://abs.twimg.com/emoji/v2/svg/1f631.svg","#modem4g","#internetgaming","","#hifiairreview","#wificepat","","https://t.co/Ds6OK9ne5Y","","","blob:https://x.com/f7053b4f-3e33-4fae-8cae-44a19d2fb9c7"
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050560545393414281","May 2","amel tercatat sbg my biefef","","","1","https://x.com/keedehara/status/2050560545393414281/analytics","38","https://abs.twimg.com/emoji/v2/svg/1faf6.svg","1","","","","","Replying to","https://x.com/KimLia77107496","@KimLia77107496","",""
"https://x.com/MNCSekuritas","https://pbs.twimg.com/profile_images/1282509049775321090/gz5TKz88_normal.jpg","MNC Sekuritas","","@MNCSekuritas","·","https://x.com/MNCSekuritas/status/2051266521587142973","May 4","ISAT 1Q26 TUMBUH SOLID, AI JADI KUNCI 

Secara keseluruhan, kinerja PT","Indosat","Tbk di 1Q26 sesuai ekspektasi dengan pertumbuhan yang berkualitas.","1","https://x.com/MNCSekuritas/status/2051266521587142973/analytics","80","","","","","","","","","","https://pbs.twimg.com/media/HHeQBrNaYAEPW_s?format=jpg&name=360x360",""
"https://x.com/cnbcindonesia","https://pbs.twimg.com/profile_images/2021059983459414016/xcoUw9RD_normal.jpg","CNBC Indonesia","","@cnbcindonesia","·","https://x.com/cnbcindonesia/status/2051809699646087324","May 6","Telkomsel,","Indosat",", dan XLSmart Resmi Berebut Frekuensi Emas","1","https://x.com/cnbcindonesia/status/2051809699646087324/analytics","168","","","cnbcindonesia.com","","","","","","Telkomsel, Indosat, dan XLSmart Resmi Berebut Frekuensi Emas","",""
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2052328771790024879","May 7","Duhhh gilaaaa ini mah ganteng banget lagiii","#YGNBG","#YGTRAINEE","2","https://x.com/jojijibeomsukyu/status/2052328771790024879/analytics","583","","#NEXTMONSTER","Fan account","","YGNBG GLOBAL","#YGNEWBOYGROUP","May 7","","Quote","https://pbs.twimg.com/profile_images/2052054018474831873/2SA7AlmY_mini.png",""
"https://x.com/seokkuson","https://pbs.twimg.com/profile_images/1463531086827249671/496XMENE_normal.jpg","ryu indosat","","@seokkuson","·","https://x.com/seokkuson/status/2052760316422090860","4h","wow mau mau mau","","","","https://x.com/seokkuson/status/2052760316422090860/analytics","3","","","26.05.11 – 26.06.07 (KST)","","Photoism Global","","12h","","Quote","https://pbs.twimg.com/profile_images/2005518026037473280/U4aeBUS2_mini.jpg",""
"https://x.com/kupu2film","https://pbs.twimg.com/profile_images/1973648764943679488/byV-gOdF_normal.jpg","Sobat Ceria Review","","@kupu2film","·","https://x.com/kupu2film/status/2051436535384551510","May 5","WiFi Rumah Anti Lemot, Serius?","pingstabil wifirumah reviewjujur modemterbaik gadgetviral","Info Harga & Pembelian :","1","https://x.com/kupu2film/status/2051436535384551510/analytics","11","https://abs.twimg.com/emoji/v2/svg/1f631.svg","#modem4g","#internetgaming","","#hifiairreview","#wificepat","","https://t.co/Ds6OK9ne5Y","","","blob:https://x.com/f7053b4f-3e33-4fae-8cae-44a19d2fb9c7"
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050546099228934577","May 2","makin hari makin forno aja itu","","","1","https://x.com/keedehara/status/2050546099228934577/analytics","30","https://abs.twimg.com/emoji/v2/svg/1f449.svg","1","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","Replying to","https://x.com/Nessss_02","@Nessss_02","",""
"https://x.com/linkaja","https://pbs.twimg.com/profile_images/1523918323037380608/zGKmkHZ6_normal.jpg","LinkAja","","@linkaja","·","https://x.com/linkaja/status/2051482067645411574","May 5","Beli paket roaming Haji Telkomsel,","Indosat","dan Tri, ada cashback 20RB.

Cek informasi lainnya d","livechat.linkaja.id","https://x.com/linkaja/status/2051482067645411574/analytics","121","","http://","","","","","","https://t.co/1hfxXgMGHP","","",""
"https://x.com/Votee_AI","https://pbs.twimg.com/profile_images/1896444605878665216/UKaPoTmC_normal.jpg","Votee AI","","@Votee_AI","·","https://x.com/Votee_AI/status/2052779278861738112","3h","Votee AI in","",".

Cofounder Pak-Sun Ting on why accuracy in low-resource languages isn't a niche — it's the precondition for AI to work in regulated industries.","1","https://x.com/Votee_AI/status/2052779278861738112/analytics","5","","","@FortuneMagazine","","","","","https://t.co/L5B7JSjTnw","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050550684697952473","May 2","hy bebekula","","","1","https://x.com/keedehara/status/2050550684697952473/analytics","38","","1","","","","","Replying to","https://x.com/mukbangayam_","@mukbangayam_","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051264491976032359","May 4","kompak menyakiti pandavvarna","","","1","https://x.com/keedehara/status/2051264491976032359/analytics","11","https://abs.twimg.com/emoji/v2/svg/1f494.svg","","","","","","Replying to","https://x.com/LluviTeeRaa","@LluviTeeRaa","",""
"https://x.com/h0neymilktea_","https://pbs.twimg.com/profile_images/2020562070027321344/_L9463gJ_normal.jpg","vira","","@h0neymilktea_","·","https://x.com/h0neymilktea_/status/2049128126891102701","Apr 28","lemot bangettt","indosat","","1","https://x.com/h0neymilktea_/status/2049128126891102701/analytics","352","","","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050246778432475323","May 1","niaa kenapaaa","","","1","https://x.com/keedehara/status/2050246778432475323/analytics","74","","1","","","","","Replying to","https://x.com/Niniaaauhu","@Niniaaauhu","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2048666589583782262","Apr 27","","GIF","","8","https://x.com/keedehara/status/2048666589583782262/analytics","264","","10","","","","","","","","","https://video.twimg.com/tweet_video/HG5TZiMaUAAmdTU.mp4"
"https://x.com/tarungnews2","https://pbs.twimg.com/profile_images/1956015742580928512/5vCK8yXC_normal.jpg","Informasi Tata Ruang","","@tarungnews2","·","https://x.com/tarungnews2/status/2052760451675775147","4h","Perkuat Ekosistem Ketenagakerjaan, Kemnaker Teken MoU dengan Wadhwani dan","Indosat","#PSSI","#Westlife","https://x.com/tarungnews2/status/2052760451675775147/analytics","152","","#Persipura","#AdhyaksaFC","","#Pajak","#Liga1","","https://t.co/L6GMl4GJ5L","","",""
"https://x.com/linkaja","https://pbs.twimg.com/profile_images/1523918323037380608/zGKmkHZ6_normal.jpg","LinkAja","","@linkaja","·","https://x.com/linkaja/status/2051210453049626779","May 4","Nikmati potongan harga langsung pulsa Telkomsel, XL,","Indosat","dan TRI","livechat.linkaja.id","https://x.com/linkaja/status/2051210453049626779/analytics","152","","http://","","","","#SemuaBeres","","https://t.co/xylyBwDN5n","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2048666589583782262","Apr 27","","GIF","","8","https://x.com/keedehara/status/2048666589583782262/analytics","264","","10","","","","","","","","","https://video.twimg.com/tweet_video/HG5TZiMaUAAmdTU.mp4"
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050878373057204254","May 3","bbbukannya gemes ya, hmph!","","","3","https://x.com/keedehara/status/2050878373057204254/analytics","4.9K","https://abs.twimg.com/emoji/v2/svg/1f624.svg","257","","https://abs.twimg.com/emoji/v2/svg/1f60f.svg","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/2050878332754112512/pu/img/MROiOOONoaZrLnmf.jpg","blob:https://x.com/50232893-3b28-417b-a79d-5cf079d0b036"
"https://x.com/kimntaeyoung","https://pbs.twimg.com/profile_images/2048823646802882560/HYYTUNXg_normal.jpg","Caldrien.","","@kimntaeyoung","·","https://x.com/kimntaeyoung/status/2052679046656569388","10h","shopee vip gua jarang kepake tapi masih belum habis masanya, ada voc roti o, mcd sama kuota","indosat","juga ga kepake. ada yang mau bayarin ga? jasa checkout freeong juga banyak, dm aja dulu boleh check first.","","https://x.com/kimntaeyoung/status/2052679046656569388/analytics","178","","","","","","#zonauang","","","","",""
"https://x.com/geminiurbae","https://pbs.twimg.com/profile_images/2051335830510374912/__8-lsNE_normal.jpg","dew.","","@geminiurbae","·","https://x.com/geminiurbae/status/2049478297504084080","Apr 29","one tweet au

posesif bf X slengean bf","","","5","https://x.com/geminiurbae/status/2049478297504084080/analytics","25K","","177","Parody account","","","#dewtee","","","","https://pbs.twimg.com/media/HHE1pU3bgAAcS7k?format=jpg&name=360x360",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2051599253777285173","May 5","gue betah jalan kaki, nyari kost around kampus yg bener-bener 500 meteran doang, grab juga cuma 6k sih aman, so far paling mahal 15k itupun udah jauh. Kalau jauh bgt, komplotan aja biar bisa bareng","","","11","https://x.com/economiys/status/2051599253777285173/analytics","1.8K","","","","","","","Replying to","https://x.com/ub_menfess","@ub_menfess","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051136992491303275","May 4","uwaa ada kakak camtikk, aku mau berkavvan ap bleeehh","","","1","https://x.com/keedehara/status/2051136992491303275/analytics","20","","1","","","","","Replying to","https://x.com/SecretlyInsane4","@SecretlyInsane4","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050563316435869992","May 2","wek wek","","","1","https://x.com/keedehara/status/2050563316435869992/analytics","22","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","Replying to","https://x.com/mukbangayam_","@mukbangayam_","",""
"https://x.com/uekageyama","https://pbs.twimg.com/profile_images/1816381831727702019/cUobd6y3_normal.jpg","seya indosat","","@uekageyama","·","https://x.com/uekageyama/status/2050971268170826170","May 3","pasti aslinya pgn cimumuan lg sampe dipisahin warga","","","1","https://x.com/uekageyama/status/2050971268170826170/analytics","191","","4","@__crusherr","","rie","","May 3","","Quote","https://pbs.twimg.com/profile_images/2014250990258524160/5Yo9J10W_mini.jpg",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050878373057204254","May 3","bbbukannya gemes ya, hmph!","","","3","https://x.com/keedehara/status/2050878373057204254/analytics","4.9K","https://abs.twimg.com/emoji/v2/svg/1f624.svg","257","","https://abs.twimg.com/emoji/v2/svg/1f60f.svg","","","","","","","blob:https://x.com/50232893-3b28-417b-a79d-5cf079d0b036"
